,smiles,cid,bitter,bitter_prob,non_bitter_prob,sweet,sweet_prob,non_sweet_prob
9812,C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Hg+2],92014020.0,True,0.9999999431044232,5.6895576805438e-08,False,2.3285784828119197e-06,0.9999976714215172
9813,C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Co+2],92015157.0,False,0.00048479113015486463,0.9995152088698451,False,0.022786323709090946,0.977213676290909
9814,C1=CC=C2C(=C1)C(=O)NS2(=O)=O.O.[Pb+2],92020468.0,True,0.9999999992824711,7.175289251648564e-10,False,5.0365388020031754e-06,0.999994963461198
9815,C1=CC=C2C(=C1)C(=O)NS2(=O)=O.S.S,117800782.0,False,0.015871298080536347,0.9841287019194637,False,0.005906309126044385,0.9940936908739556
9816,CC(C)(C)CCNC(CC(=O)OC)C(=O)NC(CC1=CC=CC=C1)C(=O)OC,12134740.0,False,0.23705338649087035,0.7629466135091296,False,0.020692794188601326,0.9793072058113986
9817,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)N,15567215.0,False,0.001516824665240391,0.9984831753347596,True,0.9993971306486806,0.0006028693513193684
9818,COC(=O)C(CC(=O)N)NC(=O)C(CC1=CC=CC=C1)N,54179999.0,False,0.003535716836414374,0.9964642831635856,True,0.9950729098346357,0.004927090165364301
9819,CCOC(=O)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)OCC)N,57144513.0,False,0.002336979737497088,0.9976630202625029,False,0.24427912482825923,0.7557208751717408
9820,CC(C)(C)CCNC(CC(=O)[O-])C(=O)NC(CC1=CC=CC=C1)C(=O)OC,59968218.0,False,0.004155902336222133,0.9958440976637779,False,0.036509681120996,0.963490318879004
9821,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)N.Br,15567216.0,False,0.05907457171026026,0.9409254282897397,False,0.072406270278197,0.927593729721803
9822,CC(=O)NC(CC(=O)NC(CC1=CC=CC=C1)C(=O)OC)C(=O)OC,54056768.0,False,0.0012206255572439959,0.998779374442756,True,0.7792743237989457,0.22072567620105432
9823,COCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)OC)N,62475765.0,True,0.860372393928394,0.13962760607160596,False,0.32747362972712485,0.6725263702728752
9824,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)N.Cl,70350249.0,False,0.0023479022361319233,0.9976520977638681,False,0.198031196345147,0.801968803654853
9825,COC(=O)C(CC1=CC=CC=C1)NC(=O)CC(C(=O)OC)N.Cl,70361201.0,False,0.031237699365222627,0.9687623006347774,True,0.7391094161136564,0.26089058388634356
9826,COC(=O)CCC(=O)NC(CC1=CC=CC=C1)C(=O)OC,73940646.0,False,0.0010616492770258274,0.9989383507229742,True,0.8089711709319284,0.19102882906807162
9827,CC(C)(C)OC(=O)NC(CC(=O)OC)C(=O)NC(CC1=CC=CC=C1)C(=O)OC,118036177.0,False,0.020470126462604654,0.9795298735373954,True,0.7911753178111857,0.20882468218881434
9828,C1CCC(CC1)NS(=O)(=O)O.[Ba+2],54605044.0,False,2.0656387441948915e-09,0.9999999979343612,True,0.9837219708560709,0.016278029143929063
9829,C1CCC(CC1)NS(=O)(=O)O.[Cl-],86735875.0,False,5.98273982548424e-07,0.9999994017260174,False,0.033744327320649296,0.9662556726793508
9830,C1CCC(CC1)NS(=O)(=O)O,46781088.0,False,4.873784797692109e-06,0.9999951262152023,True,0.625170173258454,0.37482982674154597
9831,C1CCC(CC1)NS(=O)(=O)O.[Ca+2],57479350.0,False,5.904363848940858e-08,0.9999999409563615,True,0.9964823162941308,0.0035176837058692456
9832,C1CCC(CC1)NS(=O)(=O)O.Cl,67875894.0,False,8.046984771205444e-07,0.9999991953015229,False,0.27346890418768727,0.7265310958123128
9833,C1CCC(CC1)NS(=O)(=O)O.[Ca],68761393.0,False,3.9579490126620875e-08,0.9999999604205099,True,0.99634430144451,0.0036556985554899724
9834,C1CCC(CC1)NS(=O)(=O)O.O,70412346.0,False,3.5964220659924973e-07,0.9999996403577934,False,0.24450371386356384,0.7554962861364362
